BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,AverageRoutingGoodputKbps,MacPhyOverhead
0.939974,0.793656,0.45183,0.294023,0.226196,0.174123,0.145489,0.145489,0.145489,0.145489,1588.51,3.6814
