BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,AverageRoutingGoodputKbps,MacPhyOverhead
0.988679,0.967902,0.797378,0.501931,0.385353,0.299295,0.245269,0.245269,0.245269,0.245269,1.67077,0.260146
