BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,AverageRoutingGoodputKbps,MacPhyOverhead
0.818643,0.549515,0.339301,0.228324,0.164555,0.128207,0.104847,0.104847,0.104847,0.104847,7.84017,0.374959
