BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,AverageRoutingGoodputKbps,MacPhyOverhead
0.950813,0.790009,0.488786,0.306212,0.213839,0.175291,0.15031,0.15031,0.15031,0.15031,3.1744,0.315341
