BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,AverageRoutingGoodputKbps,MacPhyOverhead
0.914282,0.811037,0.497805,0.299744,0.209367,0.156002,0.125385,0.125385,0.125385,0.125385,1057.79,4.33478
