BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,AverageRoutingGoodputKbps,MacPhyOverhead
0.955739,0.920031,0.781249,0.6091,0.499166,0.399868,0.307434,0.307434,0.307434,0.307434,2.00356,0.267329
