BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,AverageRoutingGoodputKbps,MacPhyOverhead
0.952144,0.816474,0.557897,0.384695,0.280708,0.219809,0.181429,0.181429,0.181429,0.181429,2.56162,0.302416
