BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,AverageRoutingGoodputKbps,MacPhyOverhead
0.914255,0.765189,0.483661,0.323384,0.224809,0.164858,0.12912,0.12912,0.12912,0.12912,0.104103,0.350447
