BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,AverageRoutingGoodputKbps,MacPhyOverhead
0.949028,0.804832,0.507745,0.339487,0.236003,0.173067,0.135549,0.135549,0.135549,0.135549,2.15033,0.288858
