BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,AverageRoutingGoodputKbps,MacPhyOverhead
0.921649,0.817506,0.503899,0.303413,0.211929,0.157911,0.12692,0.12692,0.12692,0.12692,1133.14,4.12191
