BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,AverageRoutingGoodputKbps,MacPhyOverhead
0.924864,0.741711,0.464866,0.291227,0.203374,0.166713,0.142954,0.142954,0.142954,0.142954,0,0.389161
