BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,AverageRoutingGoodputKbps,MacPhyOverhead
0.988775,0.96779,0.797264,0.501858,0.385298,0.299252,0.245233,0.245233,0.245233,0.245233,1.67077,0.259644
