BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,AverageRoutingGoodputKbps,MacPhyOverhead
0.982708,0.90433,0.748935,0.471436,0.361942,0.281112,0.230367,0.230367,0.230367,0.230367,0.0153595,0.308148
