BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,AverageRoutingGoodputKbps,MacPhyOverhead
0.767149,0.51935,0.321164,0.216119,0.155759,0.121354,0.0992426,0.0992426,0.0992426,0.0992426,0.11093,0.477655
