BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,AverageRoutingGoodputKbps,MacPhyOverhead
0.981583,0.897482,0.553542,0.360211,0.277115,0.21332,0.17824,0.17824,0.17824,0.17824,4.24605,0.283758
