BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,AverageRoutingGoodputKbps,MacPhyOverhead
0.971625,0.916581,0.595209,0.389692,0.2824,0.216161,0.1728,0.1728,0.1728,0.1728,0.0563181,0.266647
