BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,AverageRoutingGoodputKbps,MacPhyOverhead
0.885993,0.797679,0.505092,0.304132,0.212431,0.158285,0.127221,0.127221,0.127221,0.127221,119.833,12.6517
