BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,AverageRoutingGoodputKbps,MacPhyOverhead
0.89039,0.751681,0.511573,0.352753,0.257399,0.201557,0.166364,0.166364,0.166364,0.166364,0.235512,0.398725
